lakeid,year4,sample_date,station,species_code,species_name,density,individuals_measured,avg_length
TR,1981,1981-07-29,2,61806,KERATELLA QUADRATA,2.4,,
TR,1981,1981-07-29,2,30402,LEPTODIAPTOMUS MINUTUS,9.6,,
TR,1981,1981-07-29,2,63600,TRICHOCERCA,2.4,,
TR,1981,1981-08-10,2,60200,ASCOMORPHA,0.2,,
TR,1981,1981-08-10,2,60300,ASPLANCHNA,0.3,,
TR,1981,1981-08-10,2,50700,BOSMINIDAE,7,,
TR,1981,1981-08-10,2,60400,BRACHIONUS,0.2,,
TR,1981,1981-08-10,2,30000,CALANOID,16.5,,
TR,1981,1981-08-10,2,50901,CERIODAPHNIA LACUSTRIS,0.2,,
TR,1981,1981-08-10,2,51000,CHYDORUS,1.1,,
TR,1981,1981-08-10,2,50000,CLADOCERAN,2.3,,
TR,1981,1981-08-10,2,60700,COLURELLA,0.2,,
TR,1981,1981-08-10,2,10000,COPEPOD NAUPLII,98.7,,
TR,1981,1981-08-10,2,20000,CYCLOPOID,36.3,,
TR,1981,1981-08-10,2,51100,DAPHNIA,0.2,,
TR,1981,1981-08-10,2,51102,DAPHNIA DUBIA,0.2,,
TR,1981,1981-08-10,2,51103,DAPHNIA MENDOTAE,4.6,,
TR,1981,1981-08-10,2,51107,DAPHNIA RETROCURVA,5.4,,
TR,1981,1981-08-10,2,51200,DIAPHANOSOMA,8.9,,
TR,1981,1981-08-10,2,61400,FILINIA,10.3,,
TR,1981,1981-08-10,2,61500,GASTROPUS,26.3,,
TR,1981,1981-08-10,2,61700,KELLICOTTIA,0.2,,
TR,1981,1981-08-10,2,61702,KELLICOTTIA LONGISPINA,5.2,,
TR,1981,1981-08-10,2,61800,KERATELLA,3.8,,
TR,1981,1981-08-10,2,61801,KERATELLA COCHLEARIS,49.7,,
TR,1981,1981-08-10,2,61803,KERATELLA CRASSA,12.8,,
TR,1981,1981-08-10,2,61805,KERATELLA HIEMALIS,5.7,,
TR,1981,1981-08-10,2,61806,KERATELLA QUADRATA,1.5,,
TR,1981,1981-08-10,2,61808,KERATELLA TAUROCEPHALA,1.6,,
TR,1981,1981-08-10,2,61900,LECANE,7,,
TR,1981,1981-08-10,2,61901,LECANE CLARA,0.2,,
TR,1981,1981-08-10,2,62000,LEPADELLA,0.2,,
TR,1981,1981-08-10,2,62400,MONOSTYLA,3,,
TR,1981,1981-08-10,2,62700,NOTOMMATA,0.4,,
TR,1981,1981-08-10,2,63000,POLYARTHRA,5,,
TR,1981,1981-08-10,2,63001,POLYARTHRA DOLICHOPTERA,2.7,,
TR,1981,1981-08-10,2,63003,POLYARTHRA MAJOR,1.1,,
TR,1981,1981-08-10,2,53000,POLYPHEMUS,0.2,,
TR,1981,1981-08-10,2,63400,SYNCHAETA,1.5,,
TR,1981,1981-08-10,2,63600,TRICHOCERCA,2,,
TR,1981,1981-08-10,2,63616,TRICHOCERCA ROUSSELETI,0.5,,
TR,1981,1981-08-26,2,50700,BOSMINIDAE,3.1,,
TR,1981,1981-08-26,2,30000,CALANOID,6.2,,
TR,1981,1981-08-26,2,51000,CHYDORUS,3.1,,
TR,1981,1981-08-26,2,10000,COPEPOD NAUPLII,20.2,,
TR,1981,1981-08-26,2,20000,CYCLOPOID,17.4,,
TR,1981,1981-08-26,2,51103,DAPHNIA MENDOTAE,2.7,,
TR,1981,1981-08-26,2,51107,DAPHNIA RETROCURVA,1.2,,
TR,1981,1981-08-26,2,51200,DIAPHANOSOMA,3.1,,
TR,1981,1981-08-26,2,61500,GASTROPUS,2.7,,
TR,1981,1981-08-26,2,61702,KELLICOTTIA LONGISPINA,3.1,,
TR,1981,1981-08-26,2,61801,KERATELLA COCHLEARIS,12.4,,
TR,1981,1981-08-26,2,61803,KERATELLA CRASSA,7,,
TR,1981,1981-08-26,2,61901,LECANE CLARA,0.4,,
TR,1981,1981-08-26,2,62400,MONOSTYLA,2.7,,
TR,1981,1981-08-26,2,63000,POLYARTHRA,5,,
TR,1981,1981-08-26,2,63400,SYNCHAETA,3.9,,
TR,1981,1981-08-26,2,63600,TRICHOCERCA,4.3,,
TR,1982,1982-01-19,2,60200,ASCOMORPHA,11.9,,
TR,1982,1982-01-19,2,60300,ASPLANCHNA,2,,
TR,1982,1982-01-19,2,50700,BOSMINIDAE,123.5,,
TR,1982,1982-01-19,2,60902,CONOCHILUS UNICORNIS,7.8,,
TR,1982,1982-01-19,2,10000,COPEPOD NAUPLII,525.4,,
TR,1982,1982-01-19,2,20000,CYCLOPOID,58.7,,
TR,1982,1982-01-19,2,20300,DIACYCLOPS,4,,
TR,1982,1982-01-19,2,20302,DIACYCLOPS THOMASI,39.4,,
TR,1982,1982-01-19,2,61402,FILINIA TERMINALIS,45.1,,
TR,1982,1982-01-19,2,61702,KELLICOTTIA LONGISPINA,433.4,,
TR,1982,1982-01-19,2,61801,KERATELLA COCHLEARIS,439.2,,
TR,1982,1982-01-19,2,61803,KERATELLA CRASSA,643.1,,
TR,1982,1982-01-19,2,61805,KERATELLA HIEMALIS,5.9,,
TR,1982,1982-01-19,2,61806,KERATELLA QUADRATA,19.7,,
TR,1982,1982-01-19,2,62600,NOTHOLCA,345.1,,
TR,1982,1982-01-19,2,63001,POLYARTHRA DOLICHOPTERA,131.5,,
TR,1982,1982-01-19,2,63005,POLYARTHRA VULGARIS,417.7,,
TR,1982,1982-03-02,2,60300,ASPLANCHNA,6,,
TR,1982,1982-03-02,2,50700,BOSMINIDAE,8,,
TR,1982,1982-03-02,2,30000,CALANOID,2,,
TR,1982,1982-03-02,2,60902,CONOCHILUS UNICORNIS,7.9,,
TR,1982,1982-03-02,2,10000,COPEPOD NAUPLII,509.9,,
TR,1982,1982-03-02,2,20000,CYCLOPOID,31.6,,
TR,1982,1982-03-02,2,20302,DIACYCLOPS THOMASI,27.7,,
TR,1982,1982-03-02,2,51200,DIAPHANOSOMA,2,,
TR,1982,1982-03-02,2,51202,DIAPHANOSOMA BIRGEI,2,,
TR,1982,1982-03-02,2,61400,FILINIA,9.9,,
TR,1982,1982-03-02,2,61500,GASTROPUS,2,,
TR,1982,1982-03-02,2,61702,KELLICOTTIA LONGISPINA,137.3,,
TR,1982,1982-03-02,2,61801,KERATELLA COCHLEARIS,49,,
TR,1982,1982-03-02,2,61805,KERATELLA HIEMALIS,4,,
TR,1982,1982-03-02,2,61806,KERATELLA QUADRATA,8,,
TR,1982,1982-03-02,2,62600,NOTHOLCA,92.1,,
TR,1982,1982-03-02,2,63001,POLYARTHRA DOLICHOPTERA,9.8,,
TR,1982,1982-03-02,2,63005,POLYARTHRA VULGARIS,72.5,,
TR,1982,1982-03-02,2,63400,SYNCHAETA,9.9,,
TR,1982,1982-04-06,2,50700,BOSMINIDAE,1.4,,
TR,1982,1982-04-06,2,30000,CALANOID,4.3,,
TR,1982,1982-04-06,2,60900,CONOCHILUS,1.4,,
TR,1982,1982-04-06,2,60902,CONOCHILUS UNICORNIS,8.5,,
TR,1982,1982-04-06,2,10000,COPEPOD NAUPLII,611.4,,
TR,1982,1982-04-06,2,20000,CYCLOPOID,44.2,,
TR,1982,1982-04-06,2,20302,DIACYCLOPS THOMASI,12.9,,
TR,1982,1982-04-06,2,51202,DIAPHANOSOMA BIRGEI,1.4,,
TR,1982,1982-04-06,2,61400,FILINIA,11.5,,
TR,1982,1982-04-06,2,61702,KELLICOTTIA LONGISPINA,88,,
TR,1982,1982-04-06,2,61801,KERATELLA COCHLEARIS,14.3,,
TR,1982,1982-04-06,2,61803,KERATELLA CRASSA,5.7,,
TR,1982,1982-04-06,2,61805,KERATELLA HIEMALIS,11.5,,
TR,1982,1982-04-06,2,61806,KERATELLA QUADRATA,4.2,,
TR,1982,1982-04-06,2,62600,NOTHOLCA,21.4,,
TR,1982,1982-04-06,2,63001,POLYARTHRA DOLICHOPTERA,1.4,,
TR,1982,1982-04-06,2,63005,POLYARTHRA VULGARIS,4.3,,
TR,1982,1982-04-06,2,63400,SYNCHAETA,9.9,,
TR,1982,1982-05-13,2,60300,ASPLANCHNA,50.2,,
TR,1982,1982-05-13,2,50700,BOSMINIDAE,1.9,,
TR,1982,1982-05-13,2,30000,CALANOID,24.4,,
TR,1982,1982-05-13,2,51000,CHYDORUS,3.8,,
TR,1982,1982-05-13,2,60902,CONOCHILUS UNICORNIS,33.5,,
TR,1982,1982-05-13,2,10000,COPEPOD NAUPLII,148.2,,
TR,1982,1982-05-13,2,20000,CYCLOPOID,118.5,,
TR,1982,1982-05-13,2,20302,DIACYCLOPS THOMASI,55.8,,
TR,1982,1982-05-13,2,61400,FILINIA,68.8,,
TR,1982,1982-05-13,2,61500,GASTROPUS,107.4,,
TR,1982,1982-05-13,2,61702,KELLICOTTIA LONGISPINA,98.3,,
TR,1982,1982-05-13,2,61801,KERATELLA COCHLEARIS,37.1,,
TR,1982,1982-05-13,2,61805,KERATELLA HIEMALIS,44.7,,
TR,1982,1982-05-13,2,61806,KERATELLA QUADRATA,35.3,,
TR,1982,1982-05-13,2,61900,LECANE,1.9,,
TR,1982,1982-05-13,2,20601,MESOCYCLOPS EDAX,3.7,,
TR,1982,1982-05-13,2,62600,NOTHOLCA,28,,
TR,1982,1982-05-13,2,63001,POLYARTHRA DOLICHOPTERA,496.3,,
TR,1982,1982-05-13,2,63005,POLYARTHRA VULGARIS,20.5,,
TR,1982,1982-05-13,2,63400,SYNCHAETA,85.3,,
TR,1982,1982-05-26,2,60300,ASPLANCHNA,7.9,,
TR,1982,1982-05-26,2,50700,BOSMINIDAE,0.4,,
TR,1982,1982-05-26,2,30000,CALANOID,1.5,,
TR,1982,1982-05-26,2,60900,CONOCHILUS,4,,
TR,1982,1982-05-26,2,10000,COPEPOD NAUPLII,11.7,,
TR,1982,1982-05-26,2,20000,CYCLOPOID,5.1,,
TR,1982,1982-05-26,2,20300,DIACYCLOPS,1.7,,
TR,1982,1982-05-26,2,20302,DIACYCLOPS THOMASI,0.8,,
TR,1982,1982-05-26,2,61400,FILINIA,2.3,,
TR,1982,1982-05-26,2,61500,GASTROPUS,4.5,,
TR,1982,1982-05-26,2,61702,KELLICOTTIA LONGISPINA,14,,
TR,1982,1982-05-26,2,61801,KERATELLA COCHLEARIS,7,,
TR,1982,1982-05-26,2,61803,KERATELLA CRASSA,8.5,,
TR,1982,1982-05-26,2,61805,KERATELLA HIEMALIS,1.9,,
TR,1982,1982-05-26,2,61806,KERATELLA QUADRATA,11,,
TR,1982,1982-05-26,2,62400,MONOSTYLA,0.4,,
TR,1982,1982-05-26,2,63001,POLYARTHRA DOLICHOPTERA,23.8,,
TR,1982,1982-05-26,2,63003,POLYARTHRA MAJOR,0.4,,
TR,1982,1982-05-26,2,63005,POLYARTHRA VULGARIS,7,,
TR,1982,1982-05-26,2,63100,POMPHOLYX,0.2,,
TR,1982,1982-05-26,2,63400,SYNCHAETA,4.2,,
TR,1982,1982-06-08,2,60300,ASPLANCHNA,3.1,,
TR,1982,1982-06-08,2,50700,BOSMINIDAE,1.2,,
TR,1982,1982-06-08,2,51000,CHYDORUS,0.4,,
TR,1982,1982-06-08,2,60900,CONOCHILUS,39.1,,
TR,1982,1982-06-08,2,10000,COPEPOD NAUPLII,20.3,,
TR,1982,1982-06-08,2,51100,DAPHNIA,1.2,,
TR,1982,1982-06-08,2,51104,DAPHNIA LONGIREMIS,0.4,,
TR,1982,1982-06-08,2,20302,DIACYCLOPS THOMASI,7.4,,
TR,1982,1982-06-08,2,30201,EPISCHURA LACUSTRIS,0.4,,
TR,1982,1982-06-08,2,61402,FILINIA TERMINALIS,2.3,,
TR,1982,1982-06-08,2,61502,GASTROPUS STYLIFER,2.3,,
TR,1982,1982-06-08,2,51801,HOLOPEDIUM GIBBERUM,0.4,,
TR,1982,1982-06-08,2,61702,KELLICOTTIA LONGISPINA,47.2,,
TR,1982,1982-06-08,2,61801,KERATELLA COCHLEARIS,11.5,,
TR,1982,1982-06-08,2,61804,KERATELLA EARLINAE,19.6,,
TR,1982,1982-06-08,2,61805,KERATELLA HIEMALIS,0.8,,
TR,1982,1982-06-08,2,61806,KERATELLA QUADRATA,6.1,,
TR,1982,1982-06-08,2,61808,KERATELLA TAUROCEPHALA,0.8,,
TR,1982,1982-06-08,2,30402,LEPTODIAPTOMUS MINUTUS,2.4,,
TR,1982,1982-06-08,2,62607,NOTHOLCA MICHIGANENSIS,0.4,,
TR,1982,1982-06-08,2,63001,POLYARTHRA DOLICHOPTERA,0.8,,
TR,1982,1982-06-08,2,63005,POLYARTHRA VULGARIS,3.1,,
TR,1982,1982-06-08,2,63400,SYNCHAETA,0.4,,
TR,1982,1982-08-03,2,60300,ASPLANCHNA,4.4,,
TR,1982,1982-08-03,2,50700,BOSMINIDAE,12.7,,
TR,1982,1982-08-03,2,30000,CALANOID,3.5,,
TR,1982,1982-08-03,2,51000,CHYDORUS,3,,
TR,1982,1982-08-03,2,60900,CONOCHILUS,15.8,,
TR,1982,1982-08-03,2,10000,COPEPOD NAUPLII,118.7,,
TR,1982,1982-08-03,2,20000,CYCLOPOID,10.1,,
TR,1982,1982-08-03,2,51100,DAPHNIA,3.6,,
TR,1982,1982-08-03,2,51103,DAPHNIA MENDOTAE,1.9,,
TR,1982,1982-08-03,2,51130,DAPHNIA PULICARIA,0.2,,
TR,1982,1982-08-03,2,51107,DAPHNIA RETROCURVA,1.4,,
TR,1982,1982-08-03,2,20302,DIACYCLOPS THOMASI,9.8,,
TR,1982,1982-08-03,2,51200,DIAPHANOSOMA,0.5,,
TR,1982,1982-08-03,2,51202,DIAPHANOSOMA BIRGEI,2.5,,
TR,1982,1982-08-03,2,61400,FILINIA,17,,
TR,1982,1982-08-03,2,61402,FILINIA TERMINALIS,9.9,,
TR,1982,1982-08-03,2,61500,GASTROPUS,0.5,,
TR,1982,1982-08-03,2,61702,KELLICOTTIA LONGISPINA,4.6,,
TR,1982,1982-08-03,2,61801,KERATELLA COCHLEARIS,9.6,,
TR,1982,1982-08-03,2,61803,KERATELLA CRASSA,13,,
TR,1982,1982-08-03,2,61804,KERATELLA EARLINAE,2.7,,
TR,1982,1982-08-03,2,61805,KERATELLA HIEMALIS,0.7,,
TR,1982,1982-08-03,2,61806,KERATELLA QUADRATA,5.5,,
TR,1982,1982-08-03,2,61900,LECANE,0.2,,
TR,1982,1982-08-03,2,30402,LEPTODIAPTOMUS MINUTUS,0.4,,
TR,1982,1982-08-03,2,30403,LEPTODIAPTOMUS SICILIS,1,,
TR,1982,1982-08-03,2,20601,MESOCYCLOPS EDAX,2,,
TR,1982,1982-08-03,2,62400,MONOSTYLA,3.8,,
TR,1982,1982-08-03,2,63001,POLYARTHRA DOLICHOPTERA,4.4,,
TR,1982,1982-08-03,2,63004,POLYARTHRA REMATA,0.2,,
TR,1982,1982-08-03,2,63005,POLYARTHRA VULGARIS,1.4,,
TR,1982,1982-08-03,2,53001,POLYPHEMUS PEDICULUS,0.5,,
TR,1982,1982-08-03,2,63100,POMPHOLYX,0.7,,
TR,1982,1982-08-03,2,63400,SYNCHAETA,3.9,,
TR,1982,1982-08-03,2,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.8,,
TR,1982,1982-08-17,2,60300,ASPLANCHNA,1.1,,
TR,1982,1982-08-17,2,50700,BOSMINIDAE,1.6,,
TR,1982,1982-08-17,2,30000,CALANOID,3.6,,
TR,1982,1982-08-17,2,50900,CERIODAPHNIA,0.2,,
TR,1982,1982-08-17,2,51000,CHYDORUS,1.8,,
TR,1982,1982-08-17,2,60900,CONOCHILUS,1.4,,
TR,1982,1982-08-17,2,10000,COPEPOD NAUPLII,41,,
TR,1982,1982-08-17,2,20000,CYCLOPOID,5.5,,
TR,1982,1982-08-17,2,51100,DAPHNIA,0.9,,
TR,1982,1982-08-17,2,51102,DAPHNIA DUBIA,0.2,,
TR,1982,1982-08-17,2,51103,DAPHNIA MENDOTAE,0.9,,
TR,1982,1982-08-17,2,51130,DAPHNIA PULICARIA,0.7,,
TR,1982,1982-08-17,2,51107,DAPHNIA RETROCURVA,0.7,,
TR,1982,1982-08-17,2,20302,DIACYCLOPS THOMASI,1,,
TR,1982,1982-08-17,2,51200,DIAPHANOSOMA,0.6,,
TR,1982,1982-08-17,2,51202,DIAPHANOSOMA BIRGEI,0.7,,
TR,1982,1982-08-17,2,61400,FILINIA,11.7,,
TR,1982,1982-08-17,2,61500,GASTROPUS,0.7,,
TR,1982,1982-08-17,2,61702,KELLICOTTIA LONGISPINA,1.6,,
TR,1982,1982-08-17,2,61801,KERATELLA COCHLEARIS,6.5,,
TR,1982,1982-08-17,2,61803,KERATELLA CRASSA,6.5,,
TR,1982,1982-08-17,2,61805,KERATELLA HIEMALIS,1.1,,
TR,1982,1982-08-17,2,61806,KERATELLA QUADRATA,0.7,,
TR,1982,1982-08-17,2,30402,LEPTODIAPTOMUS MINUTUS,1.4,,
TR,1982,1982-08-17,2,62400,MONOSTYLA,0.4,,
TR,1982,1982-08-17,2,63000,POLYARTHRA,0.4,,
TR,1982,1982-08-17,2,63001,POLYARTHRA DOLICHOPTERA,0.4,,
TR,1982,1982-08-17,2,63003,POLYARTHRA MAJOR,0.5,,
TR,1982,1982-08-17,2,63004,POLYARTHRA REMATA,0.7,,
TR,1982,1982-08-17,2,63400,SYNCHAETA,0.2,,
TR,1982,1982-08-17,2,63600,TRICHOCERCA,0.2,,
TR,1982,1982-09-11,2,60300,ASPLANCHNA,1.8,,
TR,1982,1982-09-11,2,50700,BOSMINIDAE,7.2,,
TR,1982,1982-09-11,2,30000,CALANOID,0.8,,
TR,1982,1982-09-11,2,10000,COPEPOD NAUPLII,26.9,,
TR,1982,1982-09-11,2,20000,CYCLOPOID,3.6,,
TR,1982,1982-09-11,2,51100,DAPHNIA,2.2,,
TR,1982,1982-09-11,2,51103,DAPHNIA MENDOTAE,4.9,,
TR,1982,1982-09-11,2,20300,DIACYCLOPS,0.8,,
TR,1982,1982-09-11,2,51200,DIAPHANOSOMA,2.2,,
TR,1982,1982-09-11,2,30400,DIAPTOMID,2.2,,
TR,1982,1982-09-11,2,61400,FILINIA,11.2,,
TR,1982,1982-09-11,2,51801,HOLOPEDIUM GIBBERUM,0.4,,
TR,1982,1982-09-11,2,61702,KELLICOTTIA LONGISPINA,6.3,,
TR,1982,1982-09-11,2,61801,KERATELLA COCHLEARIS,6.3,,
TR,1982,1982-09-11,2,61803,KERATELLA CRASSA,4,,
TR,1982,1982-09-11,2,61805,KERATELLA HIEMALIS,0.9,,
TR,1982,1982-09-11,2,62400,MONOSTYLA,2.7,,
TR,1982,1982-09-11,2,63000,POLYARTHRA,0.9,,
TR,1982,1982-09-11,2,63003,POLYARTHRA MAJOR,0.4,,
TR,1982,1982-10-04,2,60300,ASPLANCHNA,16.4,,
TR,1982,1982-10-04,2,50700,BOSMINIDAE,81.3,,
TR,1982,1982-10-04,2,30000,CALANOID,4.1,,
TR,1982,1982-10-04,2,51000,CHYDORUS,13.7,,
TR,1982,1982-10-04,2,60900,CONOCHILUS,5.5,,
TR,1982,1982-10-04,2,60902,CONOCHILUS UNICORNIS,2.8,,
TR,1982,1982-10-04,2,10000,COPEPOD NAUPLII,151.4,,
TR,1982,1982-10-04,2,20000,CYCLOPOID,61,,
TR,1982,1982-10-04,2,51100,DAPHNIA,1.4,,
TR,1982,1982-10-04,2,51107,DAPHNIA RETROCURVA,21.8,,
TR,1982,1982-10-04,2,20302,DIACYCLOPS THOMASI,66.3,,
TR,1982,1982-10-04,2,61400,FILINIA,9.5,,
TR,1982,1982-10-04,2,61500,GASTROPUS,12.3,,
TR,1982,1982-10-04,2,51800,HOLOPEDIUM,4.1,,
TR,1982,1982-10-04,2,51801,HOLOPEDIUM GIBBERUM,5.5,,
TR,1982,1982-10-04,2,61702,KELLICOTTIA LONGISPINA,23.4,,
TR,1982,1982-10-04,2,61801,KERATELLA COCHLEARIS,51.4,,
TR,1982,1982-10-04,2,61803,KERATELLA CRASSA,47.4,,
TR,1982,1982-10-04,2,61805,KERATELLA HIEMALIS,1.4,,
TR,1982,1982-10-04,2,61809,KERATELLA TESTUDO,1.4,,
TR,1982,1982-10-04,2,30402,LEPTODIAPTOMUS MINUTUS,12.2,,
TR,1982,1982-10-04,2,20601,MESOCYCLOPS EDAX,10.9,,
TR,1982,1982-10-04,2,62400,MONOSTYLA,42,,
TR,1982,1982-10-04,2,63001,POLYARTHRA DOLICHOPTERA,8.2,,
TR,1982,1982-10-04,2,63003,POLYARTHRA MAJOR,16.3,,
TR,1982,1982-10-04,2,63005,POLYARTHRA VULGARIS,39.3,,
TR,1982,1982-10-04,2,63600,TRICHOCERCA,2.8,,
TR,1982,1982-10-04,2,20901,TROPOCYCLOPS PRASINUS MEXICANUS,20.4,,
TR,1982,1982-10-04,2,69920,UNKNOWN,1.4,,
TR,1982,1982-10-21,2,20101,ACANTHOCYCLOPS VERNALIS,2.2,,
TR,1982,1982-10-21,2,60300,ASPLANCHNA,16.6,,
TR,1982,1982-10-21,2,50700,BOSMINIDAE,75.5,,
TR,1982,1982-10-21,2,51000,CHYDORUS,6.6,,
TR,1982,1982-10-21,2,60900,CONOCHILUS,3.3,,
TR,1982,1982-10-21,2,60902,CONOCHILUS UNICORNIS,17.8,,
TR,1982,1982-10-21,2,10000,COPEPOD NAUPLII,91.9,,
TR,1982,1982-10-21,2,20000,CYCLOPOID,69.2,,
TR,1982,1982-10-21,2,51104,DAPHNIA LONGIREMIS,7.3,,
TR,1982,1982-10-21,2,51107,DAPHNIA RETROCURVA,4.4,,
TR,1982,1982-10-21,2,20300,DIACYCLOPS,3.3,,
TR,1982,1982-10-21,2,20302,DIACYCLOPS THOMASI,44.3,,
TR,1982,1982-10-21,2,61400,FILINIA,8.1,,
TR,1982,1982-10-21,2,61500,GASTROPUS,1.1,,
TR,1982,1982-10-21,2,51801,HOLOPEDIUM GIBBERUM,1.8,,
TR,1982,1982-10-21,2,61702,KELLICOTTIA LONGISPINA,21.1,,
TR,1982,1982-10-21,2,61801,KERATELLA COCHLEARIS,140.7,,
TR,1982,1982-10-21,2,61803,KERATELLA CRASSA,42.1,,
TR,1982,1982-10-21,2,61805,KERATELLA HIEMALIS,5.5,,
TR,1982,1982-10-21,2,61806,KERATELLA QUADRATA,1.1,,
TR,1982,1982-10-21,2,61808,KERATELLA TAUROCEPHALA,1.1,,
TR,1982,1982-10-21,2,30402,LEPTODIAPTOMUS MINUTUS,16.2,,
TR,1982,1982-10-21,2,62400,MONOSTYLA,4.4,,
TR,1982,1982-10-21,2,62600,NOTHOLCA,1.1,,
TR,1982,1982-10-21,2,63000,POLYARTHRA,1.1,,
TR,1982,1982-10-21,2,63001,POLYARTHRA DOLICHOPTERA,2.2,,
TR,1982,1982-10-21,2,63003,POLYARTHRA MAJOR,3.3,,
TR,1982,1982-10-21,2,63005,POLYARTHRA VULGARIS,15.5,,
TR,1982,1982-10-21,2,63400,SYNCHAETA,1.1,,
TR,1982,1982-10-21,2,63600,TRICHOCERCA,4.4,,
TR,1982,1982-10-21,2,63603,TRICHOCERCA CYLINDRICA,1.1,,
TR,1982,1982-10-21,2,20901,TROPOCYCLOPS PRASINUS MEXICANUS,13.6,,
TR,1982,1982-11-08,2,60300,ASPLANCHNA,1.4,,
TR,1982,1982-11-08,2,50700,BOSMINIDAE,152.9,,
TR,1982,1982-11-08,2,30000,CALANOID,1.4,,
TR,1982,1982-11-08,2,51000,CHYDORUS,2.9,,
TR,1982,1982-11-08,2,60902,CONOCHILUS UNICORNIS,18.6,,
TR,1982,1982-11-08,2,10000,COPEPOD NAUPLII,87.1,,
TR,1982,1982-11-08,2,20000,CYCLOPOID,44.4,,
TR,1982,1982-11-08,2,20302,DIACYCLOPS THOMASI,57.1,,
TR,1982,1982-11-08,2,61400,FILINIA,1.4,,
TR,1982,1982-11-08,2,61500,GASTROPUS,10,,
TR,1982,1982-11-08,2,51801,HOLOPEDIUM GIBBERUM,1.4,,
TR,1982,1982-11-08,2,61702,KELLICOTTIA LONGISPINA,47.3,,
TR,1982,1982-11-08,2,61801,KERATELLA COCHLEARIS,114.3,,
TR,1982,1982-11-08,2,61803,KERATELLA CRASSA,181.4,,
TR,1982,1982-11-08,2,61806,KERATELLA QUADRATA,1.4,,
TR,1982,1982-11-08,2,61900,LECANE,7.1,,
TR,1982,1982-11-08,2,30402,LEPTODIAPTOMUS MINUTUS,8.6,,
TR,1982,1982-11-08,2,63001,POLYARTHRA DOLICHOPTERA,9.9,,
TR,1982,1982-11-08,2,63005,POLYARTHRA VULGARIS,35.7,,
TR,1982,1982-11-08,2,63400,SYNCHAETA,27.3,,
TR,1982,1982-11-08,2,63600,TRICHOCERCA,2.8,,
TR,1982,1982-11-08,2,20901,TROPOCYCLOPS PRASINUS MEXICANUS,24.4,,
TR,1982,1982-11-29,2,60300,ASPLANCHNA,23.5,,
TR,1982,1982-11-29,2,50700,BOSMINIDAE,37.5,,
TR,1982,1982-11-29,2,51000,CHYDORUS,3.2,,
TR,1982,1982-11-29,2,60900,CONOCHILUS,11,,
TR,1982,1982-11-29,2,60902,CONOCHILUS UNICORNIS,3.1,,
TR,1982,1982-11-29,2,10000,COPEPOD NAUPLII,251.6,,
TR,1982,1982-11-29,2,20000,CYCLOPOID,36,,
TR,1982,1982-11-29,2,51104,DAPHNIA LONGIREMIS,1.6,,
TR,1982,1982-11-29,2,20302,DIACYCLOPS THOMASI,17.2,,
TR,1982,1982-11-29,2,30400,DIAPTOMID,1.6,,
TR,1982,1982-11-29,2,61400,FILINIA,4.8,,
TR,1982,1982-11-29,2,61500,GASTROPUS,29.9,,
TR,1982,1982-11-29,2,61702,KELLICOTTIA LONGISPINA,68.8,,
TR,1982,1982-11-29,2,61801,KERATELLA COCHLEARIS,242.3,,
TR,1982,1982-11-29,2,61803,KERATELLA CRASSA,231.4,,
TR,1982,1982-11-29,2,61805,KERATELLA HIEMALIS,4.8,,
TR,1982,1982-11-29,2,61900,LECANE,3.2,,
TR,1982,1982-11-29,2,30402,LEPTODIAPTOMUS MINUTUS,10.9,,
TR,1982,1982-11-29,2,62600,NOTHOLCA,3.2,,
TR,1982,1982-11-29,2,63000,POLYARTHRA,20.3,,
TR,1982,1982-11-29,2,63005,POLYARTHRA VULGARIS,109.4,,
TR,1982,1982-11-29,2,63400,SYNCHAETA,4.7,,
TR,1982,1982-11-29,2,63600,TRICHOCERCA,7.9,,
TR,1982,1982-11-29,2,20901,TROPOCYCLOPS PRASINUS MEXICANUS,12.5,,
TR,1983,1983-01-10,2,60300,ASPLANCHNA,3.5,,
TR,1983,1983-01-10,2,10000,COPEPOD NAUPLII,41.4,,
TR,1983,1983-01-10,2,20302,DIACYCLOPS THOMASI,1.2,,
TR,1983,1983-01-10,2,61702,KELLICOTTIA LONGISPINA,8.3,,
TR,1983,1983-01-10,2,61801,KERATELLA COCHLEARIS,58,,
TR,1983,1983-01-10,2,61803,KERATELLA CRASSA,5.9,,
TR,1983,1983-01-10,2,61805,KERATELLA HIEMALIS,1.2,,
TR,1983,1983-01-10,2,61900,LECANE,2.4,,
TR,1983,1983-01-10,2,62600,NOTHOLCA,1.2,,
TR,1983,1983-01-10,2,63005,POLYARTHRA VULGARIS,33.1,,
TR,1983,1983-01-10,2,63400,SYNCHAETA,1.2,,
TR,1983,1983-01-10,2,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.7,,
TR,1983,1983-02-16,2,20101,ACANTHOCYCLOPS VERNALIS,4.3,,
TR,1983,1983-02-16,2,50700,BOSMINIDAE,4.3,,
TR,1983,1983-02-16,2,10000,COPEPOD NAUPLII,56,,
TR,1983,1983-02-16,2,20302,DIACYCLOPS THOMASI,11.4,,
TR,1983,1983-02-16,2,61402,FILINIA TERMINALIS,2.9,,
TR,1983,1983-02-16,2,61702,KELLICOTTIA LONGISPINA,14.4,,
