lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
MO,1989,1989-10-09,CALANOIDA COPEPODITES,30000,58261,1.01,
MO,1989,1989-10-09,CHYDORUS SPHAERICUS,51005,421337,0.248,
MO,1989,1989-10-09,COPEPOD NAUPLII,10000,407889,,
MO,1989,1989-10-09,CYCLOPOIDA COPEPODITES,20000,40324,0.559,
MO,1989,1989-10-09,DAPHNIA MENDOTAE,51103,17917,1.9,
MO,1989,1989-10-09,DAPHNIA MENDOTAE JUVENILE,51103,22407,0.843,
MO,1989,1989-10-09,DIACYCLOPS THOMASI,20302,40324,1.03,
MO,1989,1989-10-09,DIAPHANOSOMA BIRGEI,51202,17917,1.04,
MO,1989,1989-10-09,EUBOSMINA COREGONI,51501,13428,0.393,
MO,1989,1989-10-09,LEPTODIAPTOMUS SICILOIDES,30404,71709,1.06,
MO,1989,1989-10-09,MESOCYCLOPS EDAX,20601,31365,1.01,
MO,1989,1989-10-23,ACANTHOCYCLOPS VERNALIS,20101,22018,,
MO,1989,1989-10-23,AGLAODIAPTOMUS CLAVIPES,30901,57290,1.41,
MO,1989,1989-10-23,CALANOIDA COPEPODITES,30000,17614,0.636,
MO,1989,1989-10-23,CHYDORUS SPHAERICUS,51005,215929,0.264,
MO,1989,1989-10-23,COPEPOD NAUPLII,10000,1850929,,
MO,1989,1989-10-23,CYCLOPOIDA COPEPODITES,20000,8807,,
MO,1989,1989-10-23,DAPHNIA MENDOTAE,51103,26422,1.64,
MO,1989,1989-10-23,DAPHNIA MENDOTAE JUVENILE,51103,163042,0.815,
MO,1989,1989-10-23,DIACYCLOPS THOMASI,20302,101348,,
MO,1989,1989-10-23,DIAPHANOSOMA BIRGEI,51202,8807,1.02,
MO,1989,1989-10-23,EUBOSMINA COREGONI,51501,202718,0.471,
MO,1989,1989-10-23,LEPTODIAPTOMUS SICILOIDES,30404,74905,1.07,
MO,1989,1989-10-23,MESOCYCLOPS EDAX,20601,83712,,
MO,1989,1989-10-23,SKISTODIAPTOMUS OREGONENSIS,30801,8807,1.15,
MO,1989,1989-11-06,AGLAODIAPTOMUS CLAVIPES,30901,53025,1.32,
MO,1989,1989-11-06,CALANOIDA COPEPODITES,30000,33747,0.745,
MO,1989,1989-11-06,CHYDORUS SPHAERICUS,51005,28917,0.32,
MO,1989,1989-11-06,COPEPOD NAUPLII,10000,1807995,,
MO,1989,1989-11-06,CYCLOPOIDA COPEPODITES,20000,48195,0.52,
MO,1989,1989-11-06,DAPHNIA MENDOTAE,51103,96180,1.51,
MO,1989,1989-11-06,DAPHNIA MENDOTAE JUVENILE,51103,364476,0.914,
MO,1989,1989-11-06,DAPHNIA RETROCURVA,51107,10122,1.62,
MO,1989,1989-11-06,DIACYCLOPS THOMASI,20302,159096,0.985,
MO,1989,1989-11-06,EUBOSMINA COREGONI,51501,887124,0.451,
MO,1989,1989-11-06,LEPTODIAPTOMUS SICILOIDES,30404,231420,0.982,
MO,1989,1989-11-06,MESOCYCLOPS EDAX,20601,19278,0.852,
MO,1989,1989-11-06,SKISTODIAPTOMUS OREGONENSIS,30801,33747,1.14,
MO,1989,1989-11-20,AGLAODIAPTOMUS CLAVIPES,30901,4654,1.99,
MO,1989,1989-11-20,CHYDORUS SPHAERICUS,51005,4654,0.248,
MO,1989,1989-11-20,COPEPOD NAUPLII,10000,1900945,,
MO,1989,1989-11-20,CYCLOPOIDA COPEPODITES,20000,23350,0.471,
MO,1989,1989-11-20,DAPHNIA MENDOTAE,51103,126096,1.71,
MO,1989,1989-11-20,DAPHNIA MENDOTAE JUVENILE,51103,359632,0.89,
MO,1989,1989-11-20,DIACYCLOPS THOMASI,20302,177469,0.869,
MO,1989,1989-11-20,EUBOSMINA COREGONI,51501,742633,0.414,
MO,1989,1989-11-20,LEPTODIAPTOMUS SICILOIDES,30404,130770,0.994,
MO,1989,1989-11-20,SKISTODIAPTOMUS OREGONENSIS,30801,14002,1.22,
MO,1989,1989-12-06,AGLAODIAPTOMUS CLAVIPES,30901,15960,1.42,
MO,1989,1989-12-06,CHYDORUS SPHAERICUS,51005,27940,0.353,
MO,1989,1989-12-06,COPEPOD NAUPLII,10000,1249700,,
MO,1989,1989-12-06,DAPHNIA MENDOTAE,51103,47900,1.58,
MO,1989,1989-12-06,DAPHNIA MENDOTAE JUVENILE,51103,175660,0.936,
MO,1989,1989-12-06,DIACYCLOPS THOMASI,20302,227580,0.856,
MO,1989,1989-12-06,EUBOSMINA COREGONI,51501,451160,0.58,
MO,1989,1989-12-06,LEPTODIAPTOMUS SICILOIDES,30404,151720,1.02,
MO,1989,1989-12-06,SKISTODIAPTOMUS OREGONENSIS,30801,19960,1.21,
MO,1990,1990-01-23,AGLAODIAPTOMUS CLAVIPES,30901,4558,1.86,
MO,1990,1990-01-23,CHYDORUS SPHAERICUS,51005,4558,0.31,
MO,1990,1990-01-23,COPEPOD NAUPLII,10000,455760,,
MO,1990,1990-01-23,DAPHNIA MENDOTAE,51103,18230,1.55,
MO,1990,1990-01-23,DAPHNIA MENDOTAE JUVENILE,51103,9115,1.18,
MO,1990,1990-01-23,DIACYCLOPS THOMASI,20302,305359,0.938,
MO,1990,1990-01-23,EUBOSMINA COREGONI,51501,4558,0.31,
MO,1990,1990-01-23,LEPTODIAPTOMUS SICILOIDES,30404,54691,1.03,
MO,1990,1990-01-23,SKISTODIAPTOMUS OREGONENSIS,30801,4558,1.61,
MO,1990,1990-03-26,AGLAODIAPTOMUS CLAVIPES,30901,7446,1.83,
MO,1990,1990-03-26,CALANOIDA COPEPODITES,30000,7446,0.963,
MO,1990,1990-03-26,CHYDORUS SPHAERICUS,51005,11179,0.268,
MO,1990,1990-03-26,COPEPOD NAUPLII,10000,1905503,,
MO,1990,1990-03-26,CYCLOPOIDA COPEPODITES,20000,134232,0.571,
MO,1990,1990-03-26,DAPHNIA MENDOTAE,51103,7446,1.68,
MO,1990,1990-03-26,DAPHNIA PARVULA,51105,3713,1.74,
MO,1990,1990-03-26,DAPHNIA PULICARIA,51130,11179,1.43,
MO,1990,1990-03-26,DAPHNIA PULICARIA JUVENILE,51130,33558,0.834,
MO,1990,1990-03-26,DIACYCLOPS THOMASI,20302,249839,1.05,
MO,1990,1990-03-26,LEPTODIAPTOMUS SICILOIDES,30404,126786,1.04,
MO,1990,1990-03-26,SKISTODIAPTOMUS OREGONENSIS,30801,44737,1.12,
MO,1990,1990-04-09,BOSMINA LONGIROSTRIS,50701,4692,0.31,
MO,1990,1990-04-09,CHYDORUS SPHAERICUS,51005,14117,0.31,
MO,1990,1990-04-09,COPEPOD NAUPLII,10000,3710148,0.154,
MO,1990,1990-04-09,CYCLOPOIDA COPEPODITES,20000,654452,0.559,
MO,1990,1990-04-09,DAPHNIA PULICARIA,51130,28234,1.43,
MO,1990,1990-04-09,DAPHNIA PULICARIA JUVENILE,51130,23542,0.96,
MO,1990,1990-04-09,DIACYCLOPS THOMASI,20302,225991,1.12,
MO,1990,1990-04-09,LEPTODIAPTOMUS SICILOIDES,30404,136537,0.401,
MO,1990,1990-04-09,SKISTODIAPTOMUS OREGONENSIS,30801,37658,1.27,
MO,1990,1990-04-23,CHYDORUS SPHAERICUS,51005,9407,0.211,
MO,1990,1990-04-23,COPEPOD NAUPLII,10000,3502988,0.175,
MO,1990,1990-04-23,CYCLOPOIDA COPEPODITES,20000,470822,0.85,
MO,1990,1990-04-23,DAPHNIA JUVENILE,51100,4703,0.497,
MO,1990,1990-04-23,DAPHNIA PULICARIA,51130,4703,1.37,
MO,1990,1990-04-23,DAPHNIA PULICARIA JUVENILE,51130,4703,0.683,
MO,1990,1990-04-23,DIACYCLOPS THOMASI,20302,150650,0.932,
MO,1990,1990-04-23,LEPTODIAPTOMUS SICILOIDES,30404,14110,1.06,
MO,1990,1990-04-23,SKISTODIAPTOMUS OREGONENSIS,30801,28241,1.3,
MO,1990,1990-05-07,BOSMINA LONGIROSTRIS,50701,29602,0.455,
MO,1990,1990-05-07,CALANOIDA COPEPODITES,30000,325663,0.669,
MO,1990,1990-05-07,CHYDORUS SPHAERICUS,51005,39463,0.278,
MO,1990,1990-05-07,COPEPOD NAUPLII,10000,1722082,,
MO,1990,1990-05-07,CYCLOPOIDA COPEPODITES,20000,769755,0.589,
MO,1990,1990-05-07,DAPHNIA JUVENILE,51100,49323,,
MO,1990,1990-05-07,DAPHNIA MENDOTAE,51103,108548,1.47,
MO,1990,1990-05-07,DAPHNIA MENDOTAE JUVENILE,51103,335524,0.817,
MO,1990,1990-05-07,DAPHNIA PULICARIA,51130,108548,1.713,
MO,1990,1990-05-07,DAPHNIA PULICARIA JUVENILE,51130,246697,0.88,
MO,1990,1990-05-07,DIACYCLOPS THOMASI,20302,616784,0.85,
MO,1990,1990-05-07,EUBOSMINA COREGONI,51501,14801,0.35,
MO,1990,1990-05-07,LEPTODIAPTOMUS SICILOIDES,30404,74005,1.03,
MO,1990,1990-05-07,MESOCYCLOPS EDAX,20601,64145,1.13,
MO,1990,1990-05-07,SKISTODIAPTOMUS OREGONENSIS,30801,9861,1.49,
MO,1990,1990-05-21,AGLAODIAPTOMUS CLAVIPES,30901,4963,1.99,
MO,1990,1990-05-21,BOSMINA LONGIROSTRIS,50701,44730,0.337,
MO,1990,1990-05-21,CALANOIDA COPEPODITES,30000,377862,0.751,
MO,1990,1990-05-21,CHYDORUS SPHAERICUS,51005,43,0.275,
MO,1990,1990-05-21,COPEPOD NAUPLII,10000,551883,,
MO,1990,1990-05-21,CYCLOPOIDA COPEPODITES,20000,253555,0.589,
MO,1990,1990-05-21,DAPHNIA JUVENILE,51100,4963,,
MO,1990,1990-05-21,DAPHNIA MENDOTAE,51103,178984,1.53,
MO,1990,1990-05-21,DAPHNIA MENDOTAE JUVENILE,51103,288359,0.955,
MO,1990,1990-05-21,DAPHNIA PULICARIA,51130,169037,1.54,
MO,1990,1990-05-21,DAPHNIA PULICARIA JUVENILE,51130,303291,1.01,
MO,1990,1990-05-21,DIACYCLOPS THOMASI,20302,154127,0.823,
MO,1990,1990-05-21,LEPTODIAPTOMUS SICILOIDES,30404,59661,0.914,
MO,1990,1990-05-21,MESOCYCLOPS EDAX,20601,54677,1.21,
MO,1990,1990-05-21,SKISTODIAPTOMUS OREGONENSIS,30801,44730,1.13,
MO,1990,1990-06-04,CALANOIDA COPEPODITES,30000,56028,0.785,
MO,1990,1990-06-04,CHYDORUS SPHAERICUS,51005,18669,0.263,
MO,1990,1990-06-04,COPEPOD NAUPLII,10000,882756,,
MO,1990,1990-06-04,CYCLOPOIDA COPEPODITES,20000,9324,0.497,
MO,1990,1990-06-04,DAPHNIA MENDOTAE,51103,9324,1.4,
MO,1990,1990-06-04,DAPHNIA PULICARIA,51130,32676,1.4,
MO,1990,1990-06-04,DAPHNIA PULICARIA JUVENILE,51130,56028,1,
MO,1990,1990-06-04,DIACYCLOPS THOMASI,20302,51366,0.885,
MO,1990,1990-06-04,LEPTODIAPTOMUS SICILOIDES,30404,18669,1.06,
MO,1990,1990-06-04,MESOCYCLOPS EDAX,20601,32676,1.25,
MO,1990,1990-06-04,SKISTODIAPTOMUS OREGONENSIS,30801,4662,1.3,
MO,1990,1990-06-19,AGLAODIAPTOMUS CLAVIPES,30901,4775,1.49,
MO,1990,1990-06-19,CALANOIDA COPEPODITES,30000,71740,0.665,
MO,1990,1990-06-19,CHYDORUS SPHAERICUS,51005,66965,0.269,
MO,1990,1990-06-19,COPEPOD NAUPLII,10000,1478149,,
MO,1990,1990-06-19,CYCLOPOIDA COPEPODITES,20000,57396,0.418,
MO,1990,1990-06-19,DAPHNIA JUVENILE,51100,14344,,
MO,1990,1990-06-19,DAPHNIA MENDOTAE,51103,38257,1.59,
MO,1990,1990-06-19,DAPHNIA MENDOTAE JUVENILE,51103,9550,0.837,
MO,1990,1990-06-19,DAPHNIA PULICARIA,51130,52601,1.69,
MO,1990,1990-06-19,DAPHNIA PULICARIA JUVENILE,51130,76534,0.863,
MO,1990,1990-06-19,DIACYCLOPS THOMASI,20302,28688,1.17,
MO,1990,1990-06-19,LEPTODIAPTOMUS SICILOIDES,30404,43051,1.01,
MO,1990,1990-06-19,MESOCYCLOPS EDAX,20601,14344,1.43,
MO,1990,1990-07-02,CALANOIDA COPEPODITES,30000,62218,0.745,
MO,1990,1990-07-02,CHYDORUS SPHAERICUS,51005,195550,0.248,
MO,1990,1990-07-02,COPEPOD NAUPLII,10000,368898,,
MO,1990,1990-07-02,CYCLOPOIDA COPEPODITES,20000,84440,0.6,
MO,1990,1990-07-02,DAPHNIA MENDOTAE,51103,39996,1.65,
MO,1990,1990-07-02,DAPHNIA MENDOTAE JUVENILE,51103,22222,0.98,
MO,1990,1990-07-02,DAPHNIA PULICARIA,51130,62218,1.55,
MO,1990,1990-07-02,DAPHNIA PULICARIA JUVENILE,51130,39996,1.05,
MO,1990,1990-07-02,DIACYCLOPS THOMASI,20302,97765,0.84,
MO,1990,1990-07-02,LEPTODIAPTOMUS SICILOIDES,30404,31099,1,
MO,1990,1990-07-02,MESOCYCLOPS EDAX,20601,35547,1.01,
MO,1990,1990-07-02,SKISTODIAPTOMUS OREGONENSIS,30801,13325,1.1,
MO,1990,1990-07-16,AGLAODIAPTOMUS CLAVIPES,30901,4914,1.55,
MO,1990,1990-07-16,CALANOIDA COPEPODITES,30000,24570,0.745,
MO,1990,1990-07-16,COPEPOD NAUPLII,10000,407967,,
MO,1990,1990-07-16,CYCLOPOIDA COPEPODITES,20000,9828,0.497,
MO,1990,1990-07-16,DAPHNIA JUVENILE,51100,14742,,
MO,1990,1990-07-16,DAPHNIA PULICARIA JUVENILE,51130,4914,0.869,
MO,1990,1990-07-16,DIACYCLOPS THOMASI,20302,68817,0.966,
MO,1990,1990-07-16,DIAPHANOSOMA BIRGEI,51202,4914,0.932,
MO,1990,1990-07-16,LEPTODIAPTOMUS SICILOIDES,30404,14742,1.01,
MO,1990,1990-07-16,MESOCYCLOPS EDAX,20601,68817,0.762,
MO,1990,1990-07-16,SKISTODIAPTOMUS OREGONENSIS,30801,14742,1.18,
MO,1990,1990-07-29,AGLAODIAPTOMUS CLAVIPES,30901,4598,2.36,
MO,1990,1990-07-29,CALANOIDA COPEPODITES,30000,212249,0.71,
MO,1990,1990-07-29,COPEPOD NAUPLII,10000,872062,,
MO,1990,1990-07-29,CYCLOPOIDA COPEPODITES,20000,161481,0.516,
MO,1990,1990-07-29,DAPHNIA JUVENILE,51100,23066,,
MO,1990,1990-07-29,DAPHNIA MENDOTAE,51103,9215,1.86,
MO,1990,1990-07-29,DAPHNIA MENDOTAE JUVENILE,51103,41515,0.765,
MO,1990,1990-07-29,DAPHNIA PULICARIA,51130,9215,1.43,
MO,1990,1990-07-29,DAPHNIA PULICARIA JUVENILE,51130,13832,0.932,
MO,1990,1990-07-29,DIACYCLOPS THOMASI,20302,46132,0.881,
MO,1990,1990-07-29,DIAPHANOSOMA BIRGEI,51202,4598,0.994,
MO,1990,1990-07-29,DIAPHANOSOMA BIRGEI JUVENILE,51202,41515,0.497,
MO,1990,1990-07-29,LEPTODIAPTOMUS SICILOIDES,30404,110732,1.17,
MO,1990,1990-07-29,MESOCYCLOPS EDAX,20601,50749,1.08,
MO,1990,1990-07-29,SKISTODIAPTOMUS OREGONENSIS,30801,13832,1.14,
MO,1990,1990-08-13,ACANTHOCYCLOPS VERNALIS,20101,9740,0.837,
MO,1990,1990-08-13,AGLAODIAPTOMUS CLAVIPES,30901,9740,1.37,
MO,1990,1990-08-13,CALANOIDA COPEPODITES,30000,92665,0.83,
MO,1990,1990-08-13,COPEPOD NAUPLII,10000,399965,,
MO,1990,1990-08-13,CYCLOPOIDA COPEPODITES,20000,14620,0.475,
MO,1990,1990-08-13,DAPHNIA JUVENILE,51100,4859,,
MO,1990,1990-08-13,DAPHNIA MENDOTAE JUVENILE,51103,9740,0.899,
MO,1990,1990-08-13,DAPHNIA PULICARIA,51130,9740,1.74,
MO,1990,1990-08-13,DIACYCLOPS THOMASI,20302,63404,0.878,
MO,1990,1990-08-13,DIAPHANOSOMA BIRGEI,51202,14620,0.932,
MO,1990,1990-08-13,DIAPHANOSOMA BIRGEI JUVENILE,51202,43882,0.559,
MO,1990,1990-08-13,LEPTODIAPTOMUS SICILOIDES,30404,112187,1.13,
MO,1990,1990-08-13,MESOCYCLOPS EDAX,20601,48590,0.986,
MO,1990,1990-08-13,SKISTODIAPTOMUS OREGONENSIS,30801,24381,1.19,
MO,1990,1990-08-27,ACANTHOCYCLOPS VERNALIS,20101,8944,1.15,
MO,1990,1990-08-27,AGLAODIAPTOMUS CLAVIPES,30901,17910,1.7,
MO,1990,1990-08-27,CALANOIDA COPEPODITES,30000,233060,0.708,
MO,1990,1990-08-27,COPEPOD NAUPLII,10000,1017488,,
MO,1990,1990-08-27,CYCLOPOIDA COPEPODITES,20000,49300,0.441,
MO,1990,1990-08-27,DAPHNIA JUVENILE,51100,4472,0.373,
MO,1990,1990-08-27,DAPHNIA MENDOTAE,51103,17910,1.92,
MO,1990,1990-08-27,DAPHNIA MENDOTAE JUVENILE,51103,8944,0.77,
MO,1990,1990-08-27,DIACYCLOPS THOMASI,20302,67231,0.923,
MO,1990,1990-08-27,DIAPHANOSOMA BIRGEI,51202,53772,0.982,
MO,1990,1990-08-27,DIAPHANOSOMA BIRGEI JUVENILE,51202,67231,0.649,
MO,1990,1990-08-27,LEPTODIAPTOMUS SICILOIDES,30404,219623,1.09,
MO,1990,1990-08-27,MESOCYCLOPS EDAX,20601,67231,1.17,
MO,1990,1990-08-27,SKISTODIAPTOMUS OREGONENSIS,30801,40334,1.17,
MO,1990,1990-09-10,ACANTHOCYCLOPS VERNALIS,20101,4161,0.745,
MO,1990,1990-09-10,AGLAODIAPTOMUS CLAVIPES,30901,8343,1.49,
MO,1990,1990-09-10,CALANOIDA COPEPODITES,30000,154685,0.639,
MO,1990,1990-09-10,COPEPOD NAUPLII,10000,225755,,
MO,1990,1990-09-10,CYCLOPOIDA COPEPODITES,20000,8343,0.589,
MO,1990,1990-09-10,DAPHNIA MENDOTAE,51103,4161,1.68,
MO,1990,1990-09-10,DAPHNIA MENDOTAE JUVENILE,51103,4161,0.683,
MO,1990,1990-09-10,DIACYCLOPS THOMASI,20302,45979,0.775,
MO,1990,1990-09-10,DIAPHANOSOMA BIRGEI,51202,8343,1.18,
MO,1990,1990-09-10,DIAPHANOSOMA BIRGEI JUVENILE,51202,37616,0.559,
MO,1990,1990-09-10,LEPTODIAPTOMUS SICILOIDES,30404,33434,1.02,
MO,1990,1990-09-10,MESOCYCLOPS EDAX,20601,12525,0.972,
MO,1990,1990-09-24,ACANTHOCYCLOPS VERNALIS,20101,5010,0.932,
MO,1990,1990-09-24,AGLAODIAPTOMUS CLAVIPES,30901,20103,1.58,
MO,1990,1990-09-24,CALANOIDA COPEPODITES,30000,316781,0.813,
MO,1990,1990-09-24,COPEPOD NAUPLII,10000,351977,,
MO,1990,1990-09-24,CYCLOPOIDA COPEPODITES,20000,95525,0.488,
MO,1990,1990-09-24,DAPHNIA MENDOTAE,51103,35626,1.86,
MO,1990,1990-09-24,DAPHNIA MENDOTAE JUVENILE,51103,5010,0.683,
MO,1990,1990-09-24,DAPHNIA PULICARIA JUVENILE,51130,50,0.745,
MO,1990,1990-09-24,DAPHNIA RETROCURVA JUVENILE,51107,5010,1.06,
MO,1990,1990-09-24,DIACYCLOPS THOMASI,20302,75422,0.807,
MO,1990,1990-09-24,DIAPHANOSOMA BIRGEI,51202,70391,1.12,
MO,1990,1990-09-24,DIAPHANOSOMA BIRGEI JUVENILE,51202,15072,0.76,
MO,1990,1990-09-24,LEPTODIAPTOMUS SICILOIDES,30404,120680,0.99,
MO,1990,1990-09-24,MESOCYCLOPS EDAX,20601,20103,1.06,
MO,1990,1990-10-11,AGLAODIAPTOMUS CLAVIPES,30901,28924,1.8,
MO,1990,1990-10-11,CALANOIDA COPEPODITES,30000,101143,0.855,
MO,1990,1990-10-11,COPEPOD NAUPLII,10000,699078,,
MO,1990,1990-10-11,CYCLOPOIDA COPEPODITES,20000,43376,0.482,
MO,1990,1990-10-11,DAPHNIA MENDOTAE,51103,4804,1.43,
MO,1990,1990-10-11,DAPHNIA RETROCURVA,51107,4804,1.55,
MO,1990,1990-10-11,DIACYCLOPS THOMASI,20302,144640,0.925,
MO,1990,1990-10-11,DIAPHANOSOMA BIRGEI,51202,5166,1.3,
MO,1990,1990-10-11,DIAPHANOSOMA BIRGEI JUVENILE,51202,4804,0.807,
MO,1990,1990-10-11,LEPTODIAPTOMUS SICILOIDES,30404,207311,1.07,
MO,1990,1990-10-11,MESOCYCLOPS EDAX,20601,28924,1.24,
MO,1990,1990-10-11,SKISTODIAPTOMUS OREGONENSIS,30801,19276,1.26,
MO,1990,1990-10-23,AGLAODIAPTOMUS CLAVIPES,30901,13494,1.2,
MO,1990,1990-10-23,CALANOIDA COPEPODITES,30000,67509,0.816,
MO,1990,1990-10-23,CHYDORUS SPHAERICUS,51005,8990,0.31,
MO,1990,1990-10-23,COPEPOD NAUPLII,10000,1363850,,
MO,1990,1990-10-23,CYCLOPOIDA COPEPODITES,20000,130533,0.489,
MO,1990,1990-10-23,DAPHNIA MENDOTAE,51103,22503,1.44,
MO,1990,1990-10-23,DAPHNIA MENDOTAE JUVENILE,51103,35997,0.706,
MO,1990,1990-10-23,DAPHNIA PULICARIA,51130,4485,1.61,
MO,1990,1990-10-23,DAPHNIA PULICARIA JUVENILE,51130,4485,0.621,
MO,1990,1990-10-23,DIACYCLOPS THOMASI,20302,238544,1.01,
MO,1990,1990-10-23,DIAPHANOSOMA BIRGEI,51202,4485,1.24,
MO,1990,1990-10-23,LEPTODIAPTOMUS SICILOIDES,30404,369077,1.09,
MO,1990,1990-10-23,MESOCYCLOPS EDAX,20601,17999,0.775,
MO,1990,1990-10-23,SKISTODIAPTOMUS OREGONENSIS,30801,35997,1.11,
MO,1990,1990-11-06,ACANTHOCYCLOPS VERNALIS,20101,4935,0.807,
MO,1990,1990-11-06,AGLAODIAPTOMUS CLAVIPES,30901,9890,1.77,
MO,1990,1990-11-06,CALANOIDA COPEPODITES,30000,39621,0.604,
MO,1990,1990-11-06,CHYDORUS SPHAERICUS,51005,14845,0.35,
MO,1990,1990-11-06,COPEPOD NAUPLII,10000,861849,,
MO,1990,1990-11-06,CYCLOPOIDA COPEPODITES,20000,148593,0.505,
MO,1990,1990-11-06,DAPHNIA JUVENILE,51100,9890,0.497,
MO,1990,1990-11-06,DAPHNIA MENDOTAE,51103,34666,1.62,
MO,1990,1990-11-06,DAPHNIA MENDOTAE JUVENILE,51103,59421,0.852,
MO,1990,1990-11-06,DAPHNIA PULICARIA,51130,29711,1.6,
MO,1990,1990-11-06,DAPHNIA PULICARIA JUVENILE,51130,59421,0.952,
MO,1990,1990-11-06,DAPHNIA RETROCURVA,51107,4935,1.24,
MO,1990,1990-11-06,DAPHNIA RETROCURVA JUVENILE,51107,4935,0.932,
MO,1990,1990-11-06,DIACYCLOPS THOMASI,20302,203080,0.921,
MO,1990,1990-11-06,LEPTODIAPTOMUS SICILOIDES,30404,242700,1.01,
MO,1990,1990-11-06,MESOCYCLOPS EDAX,20601,4935,1.37,
MO,1990,1990-11-19,ACANTHOCYCLOPS VERNALIS,20101,9553,0.775,
MO,1990,1990-11-19,CALANOIDA COPEPODITES,30000,33477,0.7,
MO,1990,1990-11-19,CHYDORUS SPHAERICUS,51005,4777,0.31,
MO,1990,1990-11-19,COPEPOD NAUPLII,10000,999785,,
MO,1990,1990-11-19,CYCLOPOIDA COPEPODITES,20000,86100,0.544,
MO,1990,1990-11-19,DAPHNIA JUVENILE,51100,9553,0.34,
MO,1990,1990-11-19,DAPHNIA MENDOTAE,51103,28700,1.77,
MO,1990,1990-11-19,DAPHNIA MENDOTAE JUVENILE,51103,52603,0.891,
MO,1990,1990-11-19,DAPHNIA PULICARIA,51130,28700,1.61,
MO,1990,1990-11-19,DAPHNIA PULICARIA JUVENILE,51130,43050,0.827,
MO,1990,1990-11-19,DIACYCLOPS THOMASI,20302,353974,0.968,
MO,1990,1990-11-19,LEPTODIAPTOMUS SICILOIDES,30404,291797,1.02,
MO,1990,1990-11-19,MESOCYCLOPS EDAX,20601,9553,0.837,
MO,1990,1990-11-19,SKISTODIAPTOMUS OREGONENSIS,30801,19127,1.06,
MO,1991,1991-01-29,AGLAODIAPTOMUS CLAVIPES,30901,18831,1.79,
MO,1991,1991-01-29,CALANOIDA COPEPODITES,30000,14108,1.12,
MO,1991,1991-01-29,COPEPOD NAUPLII,10000,216566,0.135,
MO,1991,1991-01-29,CYCLOPOIDA COPEPODITES,20000,65898,0.726,
MO,1991,1991-01-29,DAPHNIA MENDOTAE,51103,37662,1.42,
MO,1991,1991-01-29,DAPHNIA PULICARIA,51130,98857,1.75,
MO,1991,1991-01-29,DAPHNIA PULICARIA JUVENILE,51130,51790,0.862,
MO,1991,1991-01-29,DIACYCLOPS THOMASI,20302,310741,0.98,
MO,1991,1991-01-29,LEPTODIAPTOMUS SICILOIDES,30404,225992,1.01,
MO,1991,1991-01-29,SKISTODIAPTOMUS OREGONENSIS,30801,9405,1.2,
MO,1991,1991-04-08,AGLAODIAPTOMUS CLAVIPES,30901,4704,2.01,
MO,1991,1991-04-08,CALANOIDA COPEPODITES,30000,4704,0.84,
MO,1991,1991-04-08,CHYDORUS SPHAERICUS,51005,9408,0.3,
MO,1991,1991-04-08,COPEPOD NAUPLII,10000,3046281,0.135,
MO,1991,1991-04-08,CYCLOPOIDA COPEPODITES,20000,145950,0.47,
MO,1991,1991-04-08,DAPHNIA JUVENILE,51100,9408,0.391,
MO,1991,1991-04-08,DAPHNIA PULICARIA,51130,32949,1.6,
MO,1991,1991-04-08,DAPHNIA PULICARIA JUVENILE,51130,56490,0.81,
MO,1991,1991-04-08,DIACYCLOPS THOMASI,20302,155358,1.08,
MO,1991,1991-04-08,LEPTODIAPTOMUS SICILOIDES,30404,207165,1.02,
MO,1991,1991-04-08,MESOCYCLOPS EDAX,20601,18816,1.01,
MO,1991,1991-04-08,SKISTODIAPTOMUS OREGONENSIS,30801,4704,1.29,
MO,1991,1991-04-22,BOSMINA LONGIROSTRIS,50701,23533,0.279,
MO,1991,1991-04-22,COPEPOD NAUPLII,10000,4148023,0.125,
MO,1991,1991-04-22,CYCLOPOIDA COPEPODITES,20000,659165,0.53,
MO,1991,1991-04-22,DAPHNIA JUVENILE,51100,112985,0.503,
MO,1991,1991-04-22,DAPHNIA MENDOTAE JUVENILE,51103,14108,0.782,
MO,1991,1991-04-22,DAPHNIA PULICARIA,51130,174202,1.68,
MO,1991,1991-04-22,DAPHNIA PULICARIA JUVENILE,51130,423748,0.84,
MO,1991,1991-04-22,DIACYCLOPS THOMASI,20302,136540,0.86,
MO,1991,1991-04-22,LEPTODIAPTOMUS SICILOIDES,30404,98857,1.01,
MO,1991,1991-04-22,MESOCYCLOPS EDAX,20601,18831,0.782,
MO,1991,1991-05-07,BOSMINA LONGIROSTRIS,50701,4583,0.223,
MO,1991,1991-05-07,CALANOIDA COPEPODITES,30000,23537,0.335,
MO,1991,1991-05-07,CHYDORUS SPHAERICUS,51005,42374,0.36,
MO,1991,1991-05-07,COPEPOD NAUPLII,10000,1181778,0.112,
MO,1991,1991-05-07,CYCLOPOIDA COPEPODITES,20000,362525,0.615,
MO,1991,1991-05-07,DAPHNIA JUVENILE,51100,9399,0.47,
MO,1991,1991-05-07,DAPHNIA PULICARIA,51130,225986,1.62,
MO,1991,1991-05-07,DAPHNIA PULICARIA JUVENILE,51130,781580,0.95,
MO,1991,1991-05-07,DIACYCLOPS THOMASI,20302,193031,0.84,
MO,1991,1991-05-07,LEPTODIAPTOMUS SICILOIDES,30404,98865,1,
