










Data Set Title: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Investigator(s): NTL LTER Lead PI, North Temperate Lakes LTER

Contact(s): NTL LTER Lead PI; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-263-2567;(fax) 608-265-2340;(email) ehstanley@wisc.edu;
NTL LTER Information Manager; Center for Limnology, 680 N Park St, Madison, WI, 53706-1492, USA;(phone) 608-890-3446;(fax) 608-265-2340;(email) infomgr@lter.limnology.wisc.edu;

Abstract: Chlorophyll and phaeopigments are measured at our permanent sampling station in the deepest part of each lake. Chlorophyll samples are collected from the seven primary study lakes (Allequash, Big Muskellunge, Crystal, Sparkling, and Trout lakes and bog lakes 27-02 [Crystal Bog], and 12-15 [Trout Bog]) in the Trout Lake area at two to 10 depths depending on the lake and analyzed spectrophotometrically. 

Sampling Frequency: fortnightly during ice-free season - every 6 weeks during ice-covered season

Number of sites: 7

Initiation of study (mm/dd/yy): 06/30/1981


Data Table: North Temperate Lakes LTER: Chlorophyll - Trout Lake Area

Variables: 

LAKEID = lake name abbreviation
YEAR4 = year
DAYNUM = day of year
SAMPLEDATE = sample date
REP = replicate number
STA = station number
DEPTH = depth (meter)
CHLOR = chlorophyll a concentration (microgramPerLiter)
PHAEO = phaeophyton  concentration (microgramPerLiter)
FLAGCHLOR = data flag for chlor
FLAGPHAEO = data flag for phaeo


Variable Codes: 



LAKEID

AL = Allequash Lake
BM = Big Muskellunge Lake
CB = Bog 27-2  (Crystal Bog)
CR = Crystal Lake
SP = Sparkling Lake
TB = Bog 12-15  (Trout Bog)
TR = Trout Lake





Flags: 

A = Sample suspect
B = Standard curve/reduction suspect
C = No sample taken
D = Sample lost
E = Average of duplicate analyses
F = Duplicate analyses in error
G = Analysed late
H = Outside of standard range
I = Outside of data entry constraints 
J = Non standard routine followed
K = Data suspect
L = Data point and blind value differ by more than 15% 
M = More than two flags (See original data sheets)
N = Sample retested 
O = Value suspect but total pigment(CHL + PHAEO) value accurate 
P = TPM uncorrected for humidity change between filter weighing
Q = Quality control comments on SLOH lab sheet
R = Value between LOD (Limit of Detection)  and LOQ (Limit of Quantification)
S = Value below detection limit; set to zero
T = Sample contaminated; data not reported
U = Equipment malfunction produced bad value; value set to missing;
V = Frlight could not be computed; set to missing
W = negative light value; set to zero




From the North Temperate Lakes LTER database at: Tue Apr 26 13:16:32 CDT 2011
Dataset Results:
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAKEID,YEAR4,DAYNUM,SAMPLEDATE,REP,STA,DEPTH,CHLOR,PHAEO
SP,2007,87,03/28/2007,1,1,15,1.5,.1
SP,2007,87,03/28/2007,1,1,17,11.7,-1.5
CR,2007,88,03/29/2007,1,1,0,.5,.4
BM,2007,89,03/30/2007,1,1,10,1.5,.1
BM,2007,89,03/30/2007,1,1,12,1.2,.4
BM,2007,89,03/30/2007,1,1,16,1.3,.7
BM,2007,89,03/30/2007,1,1,19,3.2,4
SP,2007,51,02/20/2007,1,1,15,.2,.7
TB,2007,52,02/21/2007,1,1,0,5,8.8
BM,2006,219,08/07/2006,1,1,5,1.6,3.3
BM,2006,219,08/07/2006,1,1,8,4.8,1.3
AL,2006,221,08/09/2006,1,1,0,3.1,.8
AL,2006,221,08/09/2006,1,1,2,3.7,.6
AL,2006,221,08/09/2006,1,1,4,9.4,2.4
AL,2006,221,08/09/2006,2,1,6,16.8,2.5
BM,2006,16,01/16/2006,1,1,3,.5,0
AL,2006,110,04/20/2006,1,1,6,6.3,-1.2
BM,2006,16,01/16/2006,1,1,5,.3,.2
AL,2006,110,04/20/2006,1,1,7,5.1,-.3
BM,2006,16,01/16/2006,1,1,8,.2,.2
BM,2006,16,01/16/2006,1,1,12,.2,.1
BM,2006,16,01/16/2006,1,1,16,.1,.5
AL,2006,110,04/20/2006,1,1,2,15.2,-3
AL,2006,233,08/21/2006,1,1,0,4.3,-.4
AL,2006,233,08/21/2006,1,1,2,1.5,-.2
AL,2006,233,08/21/2006,1,1,6,6.9,1.4
AL,2006,233,08/21/2006,1,1,7,6,-.1
AL,2006,233,08/21/2006,2,1,4,5.3,-.9
AL,2006,248,09/05/2006,1,1,0,4,.1
AL,2006,248,09/05/2006,1,1,2,4.1,-.3
AL,2006,248,09/05/2006,1,1,4,14.6,1.7
AL,2006,248,09/05/2006,1,1,6,8.8,1.9
AL,2006,248,09/05/2006,1,1,7,618.6,-300.9
AL,2006,248,09/05/2006,2,1,4,16.4,1.6
AL,2006,221,08/09/2006,1,1,6,.3,12.1
AL,2006,221,08/09/2006,1,1,7,158.3,-53.6
BM,2006,219,08/07/2006,1,1,12,8.1,-1.2
AL,2006,233,08/21/2006,1,1,4,4.1,.7
BM,2006,261,09/18/2006,1,1,0,3.2,-.4
BM,2006,261,09/18/2006,1,1,3,3.3,-.4
BM,2006,261,09/18/2006,1,1,5,2.6,.1
BM,2006,261,09/18/2006,1,1,8,2.8,0
BM,2006,261,09/18/2006,1,1,10,2.6,.4
BM,2006,261,09/18/2006,1,1,18,27,56.2
BM,2006,191,07/10/2006,1,1,10,6.1,0
BM,2006,219,08/07/2006,1,1,10,6,2.2
BM,2006,219,08/07/2006,1,1,19,8.1,5.9
BM,2006,219,08/07/2006,2,1,19,7.4,7.3
CR,2007,144,05/24/2007,1,1,8,2.1,4.6
CR,2007,144,05/24/2007,1,1,19,6.2,2
SP,2007,141,05/21/2007,1,1,0,3.1,-1.6
AL,2007,141,05/21/2007,1,1,2,2.9,0
BM,2007,142,05/22/2007,1,1,19,1.6,.5
TR,2007,143,05/23/2007,1,2,15,7.2,-.1
TR,2007,143,05/23/2007,1,2,20,4.7,0
TR,2007,143,05/23/2007,1,2,32,9.9,1.6
BM,2007,142,05/22/2007,1,1,3,1.6,-.2
BM,2007,142,05/22/2007,1,1,10,3,.2
BM,2007,142,05/22/2007,1,1,12,4.8,.2
BM,2007,142,05/22/2007,2,1,12,5.3,-.7
SP,2007,141,05/21/2007,1,1,8,2.4,1.1
SP,2007,141,05/21/2007,2,1,8,2.3,1.5
SP,2007,141,05/21/2007,1,1,12,13.4,1.9
SP,2007,141,05/21/2007,1,1,15,10,.5
SP,2007,141,05/21/2007,1,1,18,11,2.4
TR,2007,143,05/23/2007,1,2,0,3.3,.3
TR,2007,143,05/23/2007,1,2,10,2.6,.8
TB,2007,52,02/21/2007,1,1,2,1.2,7
TB,2007,52,02/21/2007,1,1,5,2.3,10.4
TB,2007,52,02/21/2007,1,1,7,4.6,9.5
TB,2007,52,02/21/2007,2,1,7,4.2,8.4
CB,2007,52,02/21/2007,2,1,2,38.6,2.1
CR,2007,53,02/22/2007,1,1,0,.6,.3
CR,2007,53,02/22/2007,1,1,5,5.7,1.5
CR,2007,53,02/22/2007,1,1,8,3.3,1.4
CR,2007,53,02/22/2007,1,1,12,.3,1.2
CR,2007,53,02/22/2007,1,1,15,.1,1.7
CR,2007,53,02/22/2007,1,1,19,0,3.2
AL,2007,54,02/23/2007,2,1,7,.2,.6
TR,2007,57,02/26/2007,1,2,3,3.3,1
TR,2007,57,02/26/2007,1,2,8,3.8,-.1
TR,2007,57,02/26/2007,1,2,10,3.3,.7
TR,2007,57,02/26/2007,1,2,27,1.1,1.1
BM,2007,58,02/27/2007,1,1,3,.7,.3
BM,2007,58,02/27/2007,1,1,5,.5,.3
AL,2006,10,01/10/2006,1,1,6,.5,.7
AL,2006,58,02/27/2006,1,1,2,.2,.2
AL,2006,58,02/27/2006,1,1,6,0,.8
AL,2006,87,03/28/2006,1,1,2,.3,0
AL,2006,87,03/28/2006,1,1,6,1.3,-.1
AL,2006,10,01/10/2006,1,1,2,.6,.6
BM,2006,94,04/04/2006,1,1,3,1,-.3
BM,2006,94,04/04/2006,1,1,5,.8,-.2
BM,2006,94,04/04/2006,1,1,8,.3,.5
BM,2006,94,04/04/2006,1,1,12,.3,.1
BM,2006,94,04/04/2006,1,1,16,.9,0
BM,2006,114,04/24/2006,1,1,3,6.6,-1.4
BM,2006,114,04/24/2006,1,1,5,7.5,-1.9
BM,2006,114,04/24/2006,1,1,8,9.5,-4.7
BM,2006,114,04/24/2006,1,1,12,6.4,-1
BM,2006,114,04/24/2006,1,1,16,5,.8
BM,2006,94,04/04/2006,2,1,19,7,9.1
AL,2006,277,10/04/2006,1,1,0,13.2,.5
AL,2006,277,10/04/2006,1,1,4,16.3,-2.2
AL,2006,277,10/04/2006,1,1,7,6.3,1.8
AL,2006,277,10/04/2006,2,1,7,5,1.9
BM,2007,17,01/17/2007,2,1,19,.7,1
TB,2007,156,06/05/2007,1,1,0,3.2,.6
CB,2007,156,06/05/2007,1,1,0,3.4,1.9
BM,2007,17,01/17/2007,1,1,3,1.1,.7
BM,2007,17,01/17/2007,1,1,5,.9,.6
BM,2007,17,01/17/2007,1,1,8,.3,.7
BM,2007,17,01/17/2007,1,1,10,.5,.3
BM,2007,17,01/17/2007,1,1,0,.8,.3
BM,2007,17,01/17/2007,1,1,12,.4,.6
BM,2007,17,01/17/2007,1,1,16,2.8,1.7
TB,2007,156,06/05/2007,2,1,0,3.5,.8
TB,2007,156,06/05/2007,1,1,2,199.6,-78.8
TB,2007,156,06/05/2007,1,1,3,3.3,5.8
TB,2007,156,06/05/2007,1,1,5,2.3,10.9
TB,2007,156,06/05/2007,1,1,7,8.4,6.1
CB,2007,156,06/05/2007,2,1,1,6.5,1.3
AL,2007,155,06/04/2007,1,1,0,4.6,-.2
AL,2007,155,06/04/2007,2,1,2,4.4,.7
BM,2007,158,06/07/2007,1,1,5,1.6,-.1
BM,2007,158,06/07/2007,1,1,8,1.7,-.2
BM,2007,158,06/07/2007,2,1,0,1.6,-.3
CR,2007,157,06/06/2007,1,1,0,.4,.1
CR,2007,157,06/06/2007,1,1,3,.9,-.2
CR,2007,157,06/06/2007,1,1,19,8.9,-.9
TR,2007,18,01/18/2007,1,2,15,2.4,1
TR,2007,18,01/18/2007,1,2,27,2.2,.6
BM,2007,58,02/27/2007,1,1,8,.3,.3
BM,2007,58,02/27/2007,1,1,10,.1,.4
BM,2007,58,02/27/2007,1,1,12,.3,.3
BM,2007,58,02/27/2007,1,1,16,.6,.3
BM,2007,58,02/27/2007,2,1,10,.2,.4
TR,2007,57,02/26/2007,1,2,5,3.8,.3
TR,2007,57,02/26/2007,1,2,15,1.3,.7
CR,2007,53,02/22/2007,1,1,3,3.1,1.2
CR,2007,53,02/22/2007,2,1,10,1.1,1.3
SP,2007,51,02/20/2007,1,1,8,.8,.5
SP,2007,51,02/20/2007,2,1,17,.8,.6
CB,2007,52,02/21/2007,1,1,1,69.7,14.2
CB,2007,52,02/21/2007,1,1,2,32,6.2
AL,2007,85,03/26/2007,1,1,0,0,.1
AL,2007,85,03/26/2007,1,1,4,.9,.2
AL,2007,85,03/26/2007,2,1,4,1.1,.2
TB,2007,86,03/27/2007,1,1,0,18.3,2.8
TB,2007,86,03/27/2007,1,1,2,1.8,3.3
TB,2007,86,03/27/2007,1,1,5,4.3,3.9
TB,2007,86,03/27/2007,1,1,7,4,8.6
SP,2007,87,03/28/2007,1,1,0,.5,.1
SP,2007,87,03/28/2007,1,1,3,2.7,0
SP,2007,87,03/28/2007,1,1,5,3.6,-.7
SP,2007,87,03/28/2007,1,1,8,3.7,-.3
SP,2007,87,03/28/2007,1,1,10,3.6,-.1
SP,2007,87,03/28/2007,1,1,12,2.5,.5
TR,2007,88,03/29/2007,1,2,5,2.2,.9
TR,2007,88,03/29/2007,1,2,8,2.6,.1
TR,2007,88,03/29/2007,1,2,10,3.2,.2
TR,2007,88,03/29/2007,1,2,15,2.8,.3
TR,2007,88,03/29/2007,1,2,20,2.7,.3
BM,2006,248,09/05/2006,2,1,10,6.2,1
BM,2006,275,10/02/2006,1,1,12,5.9,-1.1
BM,2006,275,10/02/2006,1,1,16,11.7,13.8
BM,2006,275,10/02/2006,1,1,18,9.9,45.6
BM,2006,275,10/02/2006,2,1,0,2.3,-.3
BM,2006,219,08/07/2006,1,1,0,3.3,.3
BM,2006,94,04/04/2006,1,1,10,.3,.3
AL,2006,262,09/19/2006,1,1,0,8.8,1.5
AL,2006,262,09/19/2006,1,1,2,10.2,1.7
AL,2006,262,09/19/2006,1,1,4,9.6,1.3
AL,2006,262,09/19/2006,1,1,6,9.7,1.4
AL,2006,262,09/19/2006,1,1,7,8.7,1.3
AL,2006,262,09/19/2006,2,1,7,8.2,1.6
BM,2006,261,09/18/2006,1,1,12,4,3.2
BM,2006,261,09/18/2006,1,1,16,11,16.2
BM,2006,261,09/18/2006,2,1,16,15.1,7.4
AL,2006,136,05/16/2006,1,1,7,2.4,.3
AL,2006,136,05/16/2006,1,1,0,2.8,.7
AL,2006,289,10/16/2006,1,1,0,12.8,-1.5
AL,2006,289,10/16/2006,1,1,2,12.6,-1.1
AL,2006,289,10/16/2006,1,1,4,14.5,-2.6
AL,2006,289,10/16/2006,1,1,6,12.4,-.8
AL,2006,289,10/16/2006,1,1,7,9.9,.7
AL,2006,289,10/16/2006,2,1,0,12.5,-.3
BM,2006,289,10/16/2006,1,1,0,5,.9
BM,2006,289,10/16/2006,1,1,3,4.6,1.3
BM,2006,289,10/16/2006,1,1,5,5,1.1
BM,2006,289,10/16/2006,1,1,8,4.6,.9
BM,2006,289,10/16/2006,1,1,10,4.7,.8
BM,2006,289,10/16/2006,1,1,12,3.9,.9
BM,2006,289,10/16/2006,1,1,16,4.2,1.3
BM,2006,289,10/16/2006,1,1,18,4.8,.4
BM,2006,289,10/16/2006,2,1,0,4.6,.8
AL,2006,304,10/31/2006,1,1,0,10.5,-1.9
AL,2006,304,10/31/2006,1,1,7,8.7,-.5
TR,2007,18,01/18/2007,1,2,32,0,4.5
BM,2007,158,06/07/2007,1,1,16,2.3,-.4
BM,2007,158,06/07/2007,1,1,19,1.7,.2
TR,2007,18,01/18/2007,1,2,10,3.4,.1
TR,2007,155,06/04/2007,1,2,3,2.5,-.5
TR,2007,155,06/04/2007,1,2,5,.8,-.2
TR,2007,155,06/04/2007,1,2,8,4,-.9
TR,2007,155,06/04/2007,1,2,15,4,-.9
TR,2007,155,06/04/2007,1,2,20,2.8,1.1
TR,2007,18,01/18/2007,1,2,3,2.6,1.2
TR,2007,18,01/18/2007,1,2,5,3.3,.8
BM,2007,158,06/07/2007,1,1,12,2.4,-.5
CR,2007,157,06/06/2007,1,1,8,2.9,-.1
CR,2007,157,06/06/2007,2,1,12,7.3,-1.3
CR,2007,157,06/06/2007,1,1,15,10.5,-2
SP,2007,157,06/06/2007,1,1,0,2.6,-.9
SP,2007,157,06/06/2007,1,1,8,2.8,.4
SP,2007,157,06/06/2007,1,1,10,3.7,1
SP,2007,157,06/06/2007,1,1,12,6.8,3.9
SP,2007,157,06/06/2007,1,1,18,7.8,-.5
BM,2007,158,06/07/2007,1,1,10,1.9,-.2
TB,2007,169,06/18/2007,1,1,5,6.8,6.8
TR,2007,155,06/04/2007,1,2,27,4,-1
TR,2007,155,06/04/2007,1,2,32,19.6,-4.7
TR,2007,155,06/04/2007,2,2,15,3.6,0
CB,2007,156,06/05/2007,1,1,1,9.8,3.5
AL,2007,155,06/04/2007,1,1,6,10.5,-2.6
AL,2007,155,06/04/2007,1,1,7,13.3,-1.3
TB,2007,169,06/18/2007,1,1,3,10.5,4.8
SP,2007,157,06/06/2007,1,1,3,2.9,-1
SP,2007,157,06/06/2007,2,1,18,8.4,-1.4
TR,2007,155,06/04/2007,1,2,10,5.8,-1.2
TB,2007,169,06/18/2007,1,1,0,11.6,.4
AL,2007,170,06/19/2007,1,1,6,7.2,-.8
CB,2007,169,06/18/2007,1,1,0,4.4,.4
CB,2007,169,06/18/2007,1,1,1,15.4,1.5
AL,2007,170,06/19/2007,1,1,0,3.3,.6
TB,2007,169,06/18/2007,1,1,7,10.9,7.3
BM,2007,171,06/20/2007,2,1,10,3.8,0
CR,2007,172,06/21/2007,1,1,3,.9,-.3
CR,2007,172,06/21/2007,1,1,5,.6,.6
TR,2007,88,03/29/2007,1,2,27,2.3,.1
TR,2007,88,03/29/2007,1,2,32,.7,1.7
CR,2007,88,03/29/2007,1,1,3,1.6,.1
CR,2007,88,03/29/2007,1,1,5,1.7,.4
CR,2007,88,03/29/2007,1,1,12,6.7,1
CR,2007,88,03/29/2007,1,1,19,4.3,7
CR,2007,88,03/29/2007,2,1,10,6.3,-.2
BM,2007,89,03/30/2007,1,1,0,.6,0
BM,2007,89,03/30/2007,1,1,3,1,.3
BM,2007,89,03/30/2007,1,1,5,1,.1
BM,2007,89,03/30/2007,2,1,10,1.5,-.1
TR,2007,57,02/26/2007,1,2,0,2.5,.2
SP,2007,51,02/20/2007,1,1,10,.3,.6
SP,2007,51,02/20/2007,1,1,17,.6,2.6
AL,2006,304,10/31/2006,2,1,0,10.6,-2.4
BM,2006,305,11/01/2006,1,1,3,3.5,.9
BM,2006,305,11/01/2006,1,1,5,4.5,-.2
BM,2006,305,11/01/2006,1,1,8,3.8,.6
BM,2006,305,11/01/2006,1,1,10,4.3,-.5
BM,2006,305,11/01/2006,1,1,16,4,-.2
AL,2006,277,10/04/2006,1,1,2,14.4,.4
AL,2006,277,10/04/2006,1,1,6,10.8,.7
BM,2006,275,10/02/2006,1,1,3,2.7,.1
BM,2006,275,10/02/2006,1,1,8,3.5,.7
BM,2006,275,10/02/2006,1,1,10,3.3,-.6
BM,2006,305,11/01/2006,1,1,0,3.5,.5
BM,2006,305,11/01/2006,2,1,10,3.7,.4
AL,2006,304,10/31/2006,1,1,4,5.9,.7
BM,2006,275,10/02/2006,1,1,0,2.9,-.8
AL,2006,304,10/31/2006,1,1,2,7.7,-1.3
BM,2006,235,08/23/2006,1,1,10,4.4,1.8
BM,2006,178,06/27/2006,1,1,5,2,.2
BM,2006,206,07/25/2006,1,1,0,5,.4
BM,2006,206,07/25/2006,1,1,5,4.7,.3
BM,2006,219,08/07/2006,1,1,15,15.7,-4.2
BM,2006,275,10/02/2006,1,1,5,2.9,.2
BM,2006,139,05/19/2006,1,1,8,2.7,-.8
BM,2006,235,08/23/2006,1,1,8,2.7,1
TR,2008,185,07/03/2008,1,2,27,1,.3
SP,2008,170,06/18/2008,2,1,5,1.6,-.4
CR,2008,170,06/18/2008,2,1,10,-1.8,13.8
TR,2008,171,06/19/2008,2,2,15,4.3,.6
AL,2008,171,06/19/2008,2,1,4,6.6,-.1
SP,2008,183,07/01/2008,1,1,18,20.3,2.8
TR,2008,185,07/03/2008,1,2,3,.9,0
TR,2008,185,07/03/2008,1,2,10,2.6,-.2
CR,2008,184,07/02/2008,1,1,3,1.2,.1
CR,2008,184,07/02/2008,1,1,5,-.9,2.5
CR,2008,184,07/02/2008,1,1,10,4.8,.4
CR,2008,184,07/02/2008,1,1,15,14.3,5.8
CR,2008,184,07/02/2008,1,1,19,8.4,3.1
SP,2008,183,07/01/2008,1,1,3,1.1,-.2
SP,2008,183,07/01/2008,1,1,10,4,1.1
SP,2008,183,07/01/2008,1,1,12,10,-1.1
CB,2008,184,07/02/2008,1,1,2,133.9,1.2
AL,2008,182,06/30/2008,1,1,2,4.7,-.1
AL,2008,182,06/30/2008,1,1,7,5.3,2.8
BM,2008,183,07/01/2008,1,1,3,1.4,.7
BM,2008,183,07/01/2008,1,1,5,1.9,.4
CR,1991,241,08/29/1991,1,1,10,1.8,0
CB,1982,265,09/22/1982,1,1,0,3.5,.8
TR,1984,290,10/16/1984,1,2,8,3.5,.4
CR,1982,158,06/07/1982,1,1,15,12,
CR,1984,186,07/04/1984,1,1,5,1.2,-.2
CR,1984,212,07/30/1984,1,1,19,9.3,3.8
CR,1984,290,10/16/1984,1,1,0,3,-.5
CR,1988,175,06/23/1988,2,1,3,.9,.2
SP,1984,187,07/05/1984,1,1,0,1.3,0
TB,2008,182,06/30/2008,1,1,0,10.4,8.7
TB,2008,182,06/30/2008,1,1,3,101.3,6.4
TB,2008,182,06/30/2008,1,1,5,-.5,12.2
CB,2008,184,07/02/2008,1,1,0,19.5,.6
CB,2008,184,07/02/2008,1,1,1,23.5,2
SP,1985,231,08/19/1985,1,1,10,4.2,.1
CR,1983,228,08/16/1983,1,1,15,3,1.1
SP,1989,54,02/23/1989,1,1,0,2,.4
SP,1983,319,11/15/1983,1,1,8,2.9,.3
TB,1985,58,02/27/1985,1,1,7,1.6,3.6
TR,1983,321,11/17/1983,1,2,10,6.1,-.9
TB,1984,59,02/28/1984,1,1,3,3.4,1.5
AL,2008,311,11/06/2008,1,1,4,2.3,.8
AL,2008,311,11/06/2008,1,1,7,2.3,1
BM,2008,312,11/07/2008,2,1,0,4.2,1
BM,2008,312,11/07/2008,1,1,16,5.4,-.6
BM,2008,312,11/07/2008,1,1,18,6.3,9.8
TB,2008,316,11/11/2008,2,1,6.5,1.4,9
TB,2008,316,11/11/2008,1,1,2,6.1,3.6
TR,2008,316,11/11/2008,2,2,32,1.2,1.1
CR,2008,317,11/12/2008,1,1,10,2.8,1.3
CR,2008,317,11/12/2008,1,1,12,2.6,1.4
CR,2008,317,11/12/2008,1,1,15,1.9,2.7
TR,2008,316,11/11/2008,1,2,27,3,-.3
TR,2008,316,11/11/2008,1,2,32,2.5,.9
SP,2008,317,11/12/2008,1,1,5,3.9,1.5
SP,2008,317,11/12/2008,1,1,8,3.9,1.6
SP,2008,317,11/12/2008,1,1,12,4,1.2
SP,2008,317,11/12/2008,1,1,15,3.8,1.4
CR,2008,317,11/12/2008,1,1,3,2.6,1.6
CR,2008,317,11/12/2008,1,1,5,3.1,1.4
CR,2008,317,11/12/2008,1,1,8,2.7,1.4
TB,2008,316,11/11/2008,1,1,5,6.2,3
TR,2008,316,11/11/2008,1,2,3,2.6,0
TR,2008,316,11/11/2008,1,2,5,2.5,.8
TR,2008,316,11/11/2008,1,2,8,2.8,.4
TR,2008,316,11/11/2008,1,2,15,2.3,.7
BM,2008,312,11/07/2008,1,1,3,4.9,1.1
BM,2008,312,11/07/2008,1,1,5,4.8,.9
BM,2008,312,11/07/2008,1,1,8,4.9,.9
BM,2008,312,11/07/2008,1,1,12,3.8,.7
CB,2008,311,11/06/2008,1,1,1,24.5,9.1
AL,2008,311,11/06/2008,1,1,0,2.4,.7
AL,2008,311,11/06/2008,1,1,2,3.1,.7
AL,2008,311,11/06/2008,1,1,6,2.3,.8
CB,2008,311,11/06/2008,1,1,0,19.9,8.1
SP,2008,294,10/20/2008,1,1,15,8,2.4
TR,2008,297,10/23/2008,2,2,27,-.3,1.1
TR,2008,297,10/23/2008,1,2,27,.2,.9
TB,2008,295,10/21/2008,1,1,5,8.2,9.6
AL,2008,294,10/20/2008,2,1,4,5.9,1
CR,2008,296,10/22/2008,1,1,12,4,-.9
CR,2008,283,10/09/2008,1,1,19,.8,12.3
CB,2008,281,10/07/2008,1,1,0,33.6,15.9
BM,2008,280,10/06/2008,1,1,12,3.1,2.7
CR,1982,130,05/10/1982,1,1,0,4.8,
TR,1998,16,01/16/1998,1,2,0,6.7,-2.9
TB,1982,132,05/12/1982,1,1,0,9.8,
TB,1991,267,09/24/1991,1,1,5,19.5,16.1
CR,1995,179,06/28/1995,2,1,15,4.1,1.1
AL,1996,164,06/12/1996,2,1,0,2.5,1.1
CR,1997,49,02/18/1997,1,1,0,.4,.2
AL,1999,155,06/04/1999,1,1,0,7.8,.5
BM,2008,280,10/06/2008,1,1,16,12.7,25.4
BM,2008,280,10/06/2008,1,1,19,22.7,30
SP,2008,281,10/07/2008,1,1,0,2.2,-.3
SP,2008,281,10/07/2008,1,1,3,1.4,1
SP,2008,281,10/07/2008,1,1,5,1.6,.6
SP,2008,281,10/07/2008,1,1,8,1.8,.3
SP,2008,281,10/07/2008,1,1,10,1.6,.8
SP,2008,281,10/07/2008,1,1,12,3.7,2.4
SP,2008,281,10/07/2008,1,1,15,6.2,4.6
SP,2008,281,10/07/2008,1,1,18,10.7,15
TB,2008,280,10/06/2008,1,1,7,5.9,16.9
BM,1996,192,07/10/1996,1,1,16,.9,.1
BM,1997,51,02/20/1997,1,1,10,.1,.2
SP,1993,291,10/18/1993,2,1,12,3,-.8
TB,1994,87,03/28/1994,1,1,7,4.3,1.1
BM,1991,156,06/05/1991,1,1,10,1.5,-.3
TB,1995,45,02/14/1995,1,1,3,1.3,-.3
BM,1985,317,11/13/1985,1,1,0,2.1,.5
AL,2000,320,11/15/2000,1,1,7,7.2,2.1
TR,2000,55,02/24/2000,1,2,0,.2,.7
TR,2000,179,06/27/2000,1,2,32,12.4,7.9
CB,2001,205,07/24/2001,1,1,0,4.4,3
TR,2002,93,04/03/2002,1,2,32,.2,1.5
CR,2002,143,05/23/2002,1,1,5,2.3,1.2
AL,2003,174,06/23/2003,2,1,2,4.2,-.8
TR,2003,16,01/16/2003,1,2,20,3.2,.5
AL,2004,173,06/21/2004,1,1,7,10,6.7
SP,2006,277,10/04/2006,1,1,0,1.2,.3
TR,2006,95,04/05/2006,1,2,32,.1,1.4
TR,2006,137,05/17/2006,1,2,0,6.9,.8
BM,2005,193,07/12/2005,2,1,8,3.7,.2
TR,2007,284,10/11/2007,1,2,0,3,.9
AL,1982,160,06/09/1982,1,1,7,90.9,
AL,1985,162,06/11/1985,1,1,6,2.6,.2
AL,2008,280,10/06/2008,1,1,0,11.4,1.5
AL,2008,280,10/06/2008,1,1,2,13.4,1.9
AL,2008,280,10/06/2008,1,1,4,17.5,-3.9
AL,2008,280,10/06/2008,1,1,6,7.9,1.1
AL,2008,280,10/06/2008,1,1,7,2.6,1.5
BM,2008,280,10/06/2008,1,1,0,6.5,-2
BM,2008,280,10/06/2008,1,1,3,5,.2
BM,2008,280,10/06/2008,1,1,5,4.9,.4
BM,2008,280,10/06/2008,1,1,8,4.3,1.5
BM,2008,280,10/06/2008,1,1,10,3.6,2.3
CB,2008,269,09/25/2008,1,1,1,29.1,-4.5
CB,2008,269,09/25/2008,1,1,2,37.4,.1
CB,2008,269,09/25/2008,2,1,0,18.9,5.1
TB,2008,280,10/06/2008,1,1,0,74.6,23.5
TB,2008,280,10/06/2008,1,1,2,57.7,2.4
TB,2008,280,10/06/2008,1,1,3,145.6,-5.5
TB,2008,280,10/06/2008,1,1,5,36.1,23.8
TR,2008,269,09/25/2008,1,2,20,1.9,.6
TR,2008,269,09/25/2008,1,2,27,.6,.4
TR,2008,269,09/25/2008,1,2,32,1.3,-.2
TR,2008,297,10/23/2008,1,2,32,.3,.5
CR,2008,268,09/24/2008,1,1,8,.8,.6
CR,2008,268,09/24/2008,1,1,19,7.3,10.1
TR,2008,297,10/23/2008,1,2,3,1.6,1.3
TR,2008,297,10/23/2008,1,2,5,2,.6
TR,2008,297,10/23/2008,1,2,8,2.7,-.5
TR,2008,297,10/23/2008,1,2,10,1.9,.8
CB,2008,296,10/22/2008,1,1,1,21.4,-.8
CB,2008,296,10/22/2008,1,1,2,14.9,4.4
CB,2008,296,10/22/2008,2,1,0,12.8,6.7
CR,2008,296,10/22/2008,1,1,3,2,.9
CR,2008,296,10/22/2008,1,1,5,3.3,-.9
CR,2008,296,10/22/2008,1,1,8,2.3,.9
CR,2008,296,10/22/2008,1,1,10,2.6,.4
CR,2008,296,10/22/2008,1,1,15,11.6,5.8
CR,2008,296,10/22/2008,1,1,19,2.5,6.8
CR,2008,296,10/22/2008,2,1,12,2.5,1.2
BM,2008,295,10/21/2008,1,1,3,6,1.8
BM,2008,295,10/21/2008,1,1,5,5.6,1.8
BM,2008,295,10/21/2008,1,1,8,6.7,-.9
BM,2008,295,10/21/2008,1,1,10,4.8,1.9
BM,2008,295,10/21/2008,1,1,12,4.7,1.1
BM,2008,295,10/21/2008,1,1,16,4.1,1.9
CB,2008,296,10/22/2008,1,1,0,12.1,6.8
AL,2008,294,10/20/2008,1,1,6,5.5,1.2
